Employee_ID,Age,Gender,Department,Job_Role,City,Education,Employment_Type,Experience_Years,Salary,Joining_Date,Tenure_Years,Performance_Rating,Job_Satisfaction,Overtime,Monthly_Work_Hours,Leave_Days,Absent_Days,Manager_ID,Attrition,Attrition_Flag,Age_Group,Experience_Group,Tenure_Group
E01350,33,Male,IT,Data Engineer,Bangalore,Master's,Part-Time,8,78000,2020-07-26,6.1,4.0,2.0,No,152,8.0,3,M065,No,0,26-35,6-10,6-10
E01351,39,Female,Marketing,Digital Marketing Analyst,Delhi,Bachelor's,Full-Time,19,159000,2013-12-20,12.7,3.0,3.0,No,154,11.0,0,M058,No,0,36-45,11-20,11-20
E01352,38,Male,HR,HR Executive,Bangalore,Bachelor's,Full-Time,15,118000,2018-05-15,8.3,3.0,4.0,Yes,156,9.0,6,M011,No,0,36-45,11-20,6-10
E01353,38,Male,Finance,Audit Associate,Pune,Bachelor's,Full-Time,15,121000,2017-10-08,8.9,4.0,4.0,Yes,182,8.0,2,M101,No,0,36-45,11-20,6-10
E01354,42,Female,Operations,Operations Executive,Lucknow,Master's,Full-Time,14,140000,2015-05-15,11.3,4.0,5.0,No,178,11.0,4,M120,No,0,36-45,11-20,11-20
E01355,42,Male,Finance,Accountant,Pune,MBA,Full-Time,22,156000,2016-04-08,10.4,4.0,4.0,No,146,7.0,6,M036,No,0,36-45,21+,11-20
E01356,33,Male,Customer Support,Team Lead,Bangalore,PhD,Full-Time,13,116000,2017-10-08,8.9,3.0,3.0,Yes,149,8.0,0,M097,No,0,26-35,11-20,6-10
E01357,38,Male,Customer Support,Customer Success Associate,Delhi,Master's,Full-Time,16,126000,2017-01-25,9.6,3.0,3.0,Yes,175,8.0,1,M063,No,0,36-45,11-20,6-10
E01358,31,Male,Finance,Audit Associate,Hyderabad,Bachelor's,Contract,5,55000,2023-09-02,3.0,3.0,3.0,No,187,14.0,4,M036,Yes,1,26-35,3-5,3-5
E01359,28,Male,Sales,Business Development Executive,Delhi,MBA,Full-Time,9,122000,2019-06-21,7.2,3.0,4.0,No,187,7.0,4,M057,No,0,26-35,6-10,6-10
E01360,32,Female,Operations,Operations Analyst,Noida,Master's,Full-Time,8,108000,2020-05-14,6.3,5.0,5.0,Yes,150,8.0,1,M088,No,0,26-35,6-10,6-10
E01361,33,Male,Customer Support,Support Analyst,Chennai,Bachelor's,Full-Time,10,89000,2019-10-08,6.9,4.0,3.0,No,186,7.0,2,M089,No,0,26-35,6-10,6-10
E01362,22,Female,Sales,Account Manager,Pune,Bachelor's,Full-Time,6,99000,2023-04-09,3.4,2.0,3.0,No,136,10.0,5,M023,No,0,18-25,6-10,3-5
E01363,40,Female,Operations,Process Associate,Delhi,Bachelor's,Full-Time,16,138000,2016-06-20,10.2,3.0,4.0,No,164,8.0,2,M054,No,0,36-45,11-20,11-20
E01364,21,Female,Operations,Operations Analyst,Mumbai,Bachelor's,Full-Time,1,61000,2026-01-25,0.6,3.0,2.0,No,177,5.0,2,M063,No,0,18-25,0-2,0-2
E01365,53,Male,Operations,Operations Analyst,Bangalore,Bachelor's,Full-Time,32,188000,2008-09-01,18.0,5.0,5.0,No,131,4.0,6,M086,No,0,46-55,21+,11-20
E01366,45,Female,IT,Data Analyst,Delhi,Master's,Full-Time,24,202000,2014-11-14,11.8,5.0,3.0,Yes,206,4.0,5,M033,No,0,36-45,21+,11-20
E01367,32,Male,Operations,Process Associate,Delhi,Bachelor's,Full-Time,11,111000,2019-05-15,7.3,3.0,1.0,Yes,192,11.0,7,M047,Yes,1,26-35,11-20,6-10
E01368,34,Male,Customer Support,Customer Success Associate,Pune,Bachelor's,Contract,13,85000,2019-04-09,7.4,3.0,3.0,No,180,8.0,6,M019,Yes,1,26-35,11-20,6-10
E01369,36,Female,IT,Data Engineer,Pune,Bachelor's,Full-Time,15,147000,2015-12-20,10.7,3.0,3.0,No,151,7.0,2,M034,No,0,36-45,11-20,11-20
E01370,30,Male,Sales,Sales Manager,Bangalore,MBA,Contract,8,87000,2022-01-25,4.6,3.0,3.0,No,167,6.0,5,M023,No,0,26-35,6-10,3-5
E01371,35,Female,Customer Support,Customer Success Associate,Delhi,Master's,Contract,17,99000,2016-01-26,10.6,5.0,5.0,Yes,182,4.0,0,M110,No,0,26-35,11-20,11-20
E01372,33,Male,Sales,Account Manager,Bangalore,Bachelor's,Full-Time,8,96000,2022-11-14,3.8,4.0,4.0,No,148,4.0,4,M090,Yes,1,26-35,6-10,3-5
E01373,33,Female,Marketing,Marketing Executive,Bangalore,MBA,Full-Time,14,143000,2014-10-08,11.9,2.0,3.0,No,165,9.0,3,M086,No,0,26-35,11-20,11-20
E01374,35,Male,Finance,Audit Associate,Chennai,MBA,Full-Time,15,125000,2016-11-13,9.8,3.0,4.0,No,184,10.0,3,M067,No,0,26-35,11-20,6-10
E01375,25,Female,Sales,Sales Manager,Bangalore,Bachelor's,Contract,5,62000,2024-05-14,2.3,3.0,3.0,No,141,7.0,6,M004,No,0,18-25,3-5,3-5
E01376,34,Male,Customer Support,Customer Success Associate,Delhi,Bachelor's,Full-Time,15,127000,2016-09-01,10.0,3.0,4.0,Yes,174,9.0,5,M097,No,0,26-35,11-20,6-10
E01377,35,Male,Finance,Finance Manager,Bangalore,Master's,Full-Time,13,127000,2016-04-08,10.4,3.0,4.0,No,136,12.0,3,M075,No,0,26-35,11-20,11-20
E01378,35,Male,HR,HR Analyst,Noida,MBA,Full-Time,8,120000,2020-07-26,6.1,4.0,4.0,No,151,8.0,6,M084,No,0,26-35,6-10,6-10
E01379,32,Male,Sales,Business Development Executive,Hyderabad,PhD,Full-Time,10,135000,2019-05-15,7.3,4.0,3.0,No,159,12.0,7,M114,No,0,26-35,6-10,6-10
E01380,42,Male,Operations,Process Associate,Mumbai,MBA,Full-Time,18,145000,2017-07-27,9.1,5.0,3.0,Yes,177,14.0,2,M096,No,0,36-45,11-20,6-10
E01381,32,Male,IT,IT Support,Hyderabad,Master's,Full-Time,8,109000,2020-12-20,5.7,4.0,3.0,No,155,9.0,3,M053,No,0,26-35,6-10,6-10
E01382,36,Male,Finance,Accountant,Chennai,Master's,Full-Time,11,121000,2018-05-15,8.3,2.0,3.0,Yes,170,8.0,2,M112,No,0,36-45,11-20,6-10
E01383,43,Male,Customer Support,Support Analyst,Lucknow,Bachelor's,Full-Time,20,160000,2013-01-25,13.6,3.0,3.0,Yes,156,5.0,2,M015,No,0,36-45,11-20,11-20
E01384,33,Male,Sales,Sales Manager,Mumbai,Bachelor's,Full-Time,10,121000,2018-07-27,8.1,3.0,3.0,Yes,158,6.0,4,M089,No,0,26-35,6-10,6-10
E01385,36,Female,Operations,Operations Analyst,Noida,Bachelor's,Full-Time,8,93000,2022-03-03,4.5,3.0,3.0,Yes,191,7.0,3,M017,No,0,36-45,6-10,3-5
E01386,33,Female,Sales,Sales Executive,Lucknow,Master's,Full-Time,13,120000,2019-07-27,7.1,4.0,4.0,No,147,10.0,4,M022,No,0,26-35,11-20,6-10
E01387,43,Female,Operations,Process Associate,Noida,Master's,Full-Time,27,181000,2008-09-01,18.0,4.0,3.0,No,182,5.0,2,M034,No,0,36-45,21+,11-20
E01388,32,Female,IT,Software Engineer,Pune,Master's,Full-Time,12,134000,2018-04-08,8.4,4.0,4.0,No,168,6.0,5,M033,No,0,26-35,11-20,6-10
E01389,43,Male,Customer Support,Team Lead,Pune,Bachelor's,Contract,20,95000,2017-09-01,9.0,4.0,3.0,Yes,158,10.0,5,M025,No,0,36-45,11-20,6-10
E01390,33,Male,Finance,Finance Manager,Delhi,Master's,Full-Time,11,124000,2020-03-02,6.5,3.0,2.0,Yes,146,6.0,3,M014,No,0,26-35,11-20,6-10
E01391,28,Male,Sales,Account Manager,Chennai,Bachelor's,Full-Time,5,95000,2022-09-01,4.0,3.0,3.0,No,147,6.0,6,M110,No,0,26-35,3-5,3-5
E01392,39,Female,IT,Data Engineer,Hyderabad,Bachelor's,Full-Time,17,127000,2018-11-14,7.8,5.0,5.0,Yes,155,2.0,3,M050,No,0,36-45,11-20,6-10
E01393,32,Other,IT,BI Analyst,Pune,MBA,Full-Time,10,133000,2022-03-03,4.5,3.0,2.0,Yes,165,8.0,8,M030,No,0,26-35,6-10,3-5
E01394,38,Male,HR,HR Analyst,Delhi,Master's,Full-Time,14,140000,2018-10-08,7.9,4.0,4.0,Yes,179,8.0,2,M086,No,0,36-45,11-20,6-10
E01395,21,Male,Sales,Sales Executive,Chennai,PhD,Full-Time,3,88000,2024-04-08,2.4,3.0,4.0,No,163,8.0,2,M022,No,0,18-25,3-5,3-5
E01396,34,Male,Marketing,Marketing Executive,Chennai,Bachelor's,Full-Time,8,112000,2020-03-02,6.5,4.0,5.0,No,164,11.0,5,M083,No,0,26-35,6-10,6-10
E01397,31,Male,Finance,Audit Associate,Bangalore,Bachelor's,Full-Time,11,108000,2019-06-21,7.2,3.0,3.0,No,166,8.0,1,M102,Yes,1,26-35,11-20,6-10
E01398,27,Male,Sales,Sales Manager,Noida,Bachelor's,Full-Time,5,87000,2023-04-09,3.4,4.0,3.0,No,177,7.0,3,M004,No,0,26-35,3-5,3-5
E01399,30,Male,Operations,Operations Executive,Hyderabad,Bachelor's,Full-Time,13,110000,2019-01-26,7.6,3.0,2.0,No,180,6.0,8,M072,No,0,26-35,11-20,6-10
E01400,30,Female,Operations,Operations Analyst,Noida,MBA,Full-Time,9,105000,2021-10-08,4.9,3.0,4.0,No,143,7.0,3,M045,No,0,26-35,6-10,3-5
E01401,34,Male,IT,Data Engineer,Delhi,Master's,Full-Time,11,122000,2018-03-03,8.5,3.0,3.0,Yes,163,11.0,6,M116,No,0,26-35,11-20,6-10
E01402,24,Female,IT,Software Engineer,Delhi,MBA,Full-Time,1,94000,2026-03-03,0.5,4.0,3.0,No,190,9.0,9,M103,No,0,18-25,0-2,0-2
E01403,36,Female,IT,BI Analyst,Noida,Bachelor's,Part-Time,14,89000,2017-09-01,9.0,3.0,2.0,Yes,144,7.0,6,M074,No,0,36-45,11-20,6-10
E01404,44,Female,Operations,Operations Manager,Mumbai,MBA,Full-Time,19,149000,2013-04-08,13.4,3.0,4.0,No,169,4.0,2,M114,Yes,1,36-45,11-20,11-20
E01405,36,Male,Operations,Operations Manager,Noida,Bachelor's,Full-Time,12,96000,2020-10-08,5.9,4.0,5.0,Yes,165,6.0,5,M028,No,0,36-45,11-20,6-10
E01406,40,Female,Finance,Finance Manager,Hyderabad,MBA,Full-Time,14,142000,2017-06-20,9.2,5.0,5.0,No,158,15.0,7,M054,No,0,36-45,11-20,6-10
E01407,42,Female,Marketing,Marketing Manager,Hyderabad,Bachelor's,Full-Time,18,142000,2014-05-15,12.3,5.0,3.0,No,197,15.0,3,M058,Yes,1,36-45,11-20,11-20
E01408,43,Female,Marketing,Marketing Executive,Mumbai,Bachelor's,Full-Time,21,149000,2010-12-20,15.7,4.0,4.0,No,169,5.0,4,M085,No,0,36-45,21+,11-20
E01409,47,Male,Operations,Process Associate,Hyderabad,Bachelor's,Full-Time,26,184000,2012-07-26,14.1,2.0,1.0,No,195,12.0,0,M065,No,0,46-55,21+,11-20
E01410,31,Other,Marketing,Marketing Manager,Mumbai,MBA,Full-Time,4,78000,2024-05-14,2.3,3.0,3.0,No,168,11.0,3,M037,No,0,26-35,3-5,3-5
E01411,29,Female,Sales,Business Development Executive,Bangalore,Bachelor's,Full-Time,7,71000,2021-12-20,4.7,3.0,3.0,No,176,7.0,6,M054,No,0,26-35,6-10,3-5
E01412,39,Female,IT,Data Engineer,Mumbai,Bachelor's,Full-Time,18,141000,2011-06-21,15.2,4.0,4.0,Yes,158,8.0,4,M098,No,0,36-45,11-20,11-20
E01413,39,Female,Sales,Sales Manager,Bangalore,MBA,Full-Time,17,152000,2017-07-27,9.1,3.0,4.0,No,158,6.0,2,M011,No,0,36-45,11-20,6-10
E01414,39,Male,IT,Data Analyst,Lucknow,Bachelor's,Full-Time,15,125000,2013-12-20,12.7,4.0,4.0,Yes,175,11.0,6,M016,No,0,36-45,11-20,11-20
E01415,47,Male,HR,HR Executive,Lucknow,Bachelor's,Full-Time,24,152000,2008-12-20,17.7,3.0,1.0,No,176,6.0,3,M103,No,0,46-55,21+,11-20
E01416,34,Male,Customer Support,Support Analyst,Delhi,Bachelor's,Full-Time,11,107000,2018-01-25,8.6,5.0,5.0,No,179,10.0,3,M078,No,0,26-35,11-20,6-10
E01417,37,Male,IT,Data Engineer,Pune,Bachelor's,Contract,13,103000,2020-05-14,6.3,5.0,4.0,No,175,8.0,3,M065,No,0,36-45,11-20,6-10
E01418,27,Female,IT,IT Support,Delhi,MBA,Full-Time,5,108000,2023-10-08,2.9,4.0,3.0,No,144,8.0,1,M095,Yes,1,26-35,3-5,3-5
E01419,49,Male,Finance,Audit Associate,Pune,MBA,Full-Time,33,226000,2011-01-26,15.6,5.0,3.0,No,153,10.0,5,M044,No,0,46-55,21+,11-20
E01420,32,Male,Customer Support,Support Analyst,Chennai,Bachelor's,Full-Time,8,82000,2021-11-13,4.8,3.0,5.0,No,183,11.0,4,M043,Yes,1,26-35,6-10,3-5
E01421,32,Male,Sales,Sales Manager,Lucknow,PhD,Full-Time,9,114000,2019-01-26,7.6,3.0,4.0,No,133,9.0,4,M113,No,0,26-35,6-10,6-10
E01422,32,Male,HR,HR Analyst,Delhi,Bachelor's,Full-Time,10,109000,2021-10-08,4.9,5.0,5.0,No,173,8.0,6,M076,No,0,26-35,6-10,3-5
E01423,29,Female,IT,BI Analyst,Chennai,Bachelor's,Contract,5,60000,2023-04-09,3.4,4.0,3.0,No,166,8.0,2,M027,No,0,26-35,3-5,3-5
E01424,29,Female,IT,Data Engineer,Mumbai,Bachelor's,Full-Time,10,95000,2022-03-03,4.5,4.0,1.0,No,183,8.0,3,M081,No,0,26-35,6-10,3-5
E01425,30,Male,Customer Support,Support Executive,Lucknow,Bachelor's,Full-Time,2,57000,2025-03-03,1.5,4.0,4.0,No,175,11.0,1,M114,No,0,26-35,0-2,0-2
E01426,24,Male,Customer Support,Customer Success Associate,Bangalore,Bachelor's,Full-Time,1,65000,2026-03-03,0.5,3.0,4.0,No,156,6.0,5,M080,No,0,18-25,0-2,0-2
E01427,29,Male,IT,Data Analyst,Hyderabad,MBA,Full-Time,9,124000,2022-03-03,4.5,4.0,3.0,No,155,11.0,4,M001,No,0,26-35,6-10,3-5
E01428,48,Male,Customer Support,Support Executive,Pune,MBA,Full-Time,25,177000,2012-01-26,14.6,5.0,5.0,No,159,3.0,1,M119,Yes,1,46-55,21+,11-20
E01429,39,Male,Operations,Operations Analyst,Pune,Bachelor's,Full-Time,15,103000,2015-04-09,11.4,4.0,4.0,No,178,17.0,3,M030,No,0,36-45,11-20,11-20
E01430,40,Other,Marketing,Digital Marketing Analyst,Bangalore,Master's,Full-Time,19,155000,2017-04-08,9.4,4.0,4.0,No,127,9.0,2,M064,No,0,36-45,11-20,6-10
E01431,42,Male,Finance,Audit Associate,Lucknow,Unknown,Full-Time,22,175000,2014-10-08,11.9,4.0,4.0,No,171,13.0,1,M037,No,0,36-45,21+,11-20
E01432,47,Male,HR,HR Executive,Bangalore,MBA,Full-Time,26,169000,2014-11-14,11.8,4.0,4.0,No,152,8.0,7,M023,No,0,46-55,21+,11-20
E01433,22,Male,Finance,Accountant,Pune,MBA,Contract,0,70000,2026-06-20,0.2,2.0,3.0,Yes,171,7.0,4,M027,No,0,18-25,0-2,0-2
E01434,25,Female,Operations,Process Associate,Mumbai,Bachelor's,Full-Time,4,74000,2023-12-20,2.7,3.0,2.0,No,174,4.0,5,M101,Yes,1,18-25,3-5,3-5
E01435,28,Male,IT,Data Analyst,Mumbai,MBA,Full-Time,5,133000,2022-12-20,3.7,2.0,3.0,No,138,4.0,2,M080,No,0,26-35,3-5,3-5
E01436,31,Female,IT,IT Support,Hyderabad,Master's,Full-Time,11,108000,2018-11-14,7.8,3.0,2.0,Yes,164,11.0,5,M088,No,0,26-35,11-20,6-10
E01437,32,Male,Sales,Business Development Executive,Delhi,Master's,Full-Time,14,142000,2019-07-27,7.1,3.0,4.0,No,171,11.0,5,M028,No,0,26-35,11-20,6-10
E01438,31,Female,Operations,Operations Executive,Bangalore,Bachelor's,Contract,2,48000,2025-04-08,1.4,3.0,4.0,No,170,6.0,4,M030,No,0,26-35,0-2,0-2
E01439,36,Male,Sales,Business Development Executive,Bangalore,Bachelor's,Part-Time,14,60000,2019-09-02,7.0,5.0,3.0,No,166,7.0,5,M090,No,0,36-45,11-20,6-10
E01440,34,Male,Operations,Operations Analyst,Delhi,Master's,Full-Time,8,96000,2021-10-08,4.9,3.0,3.0,No,146,9.0,7,M088,No,0,26-35,6-10,3-5
E01441,29,Male,Customer Support,Team Lead,Chennai,Bachelor's,Full-Time,13,109000,2017-11-13,8.8,4.0,3.0,Yes,149,5.0,3,M095,No,0,26-35,11-20,6-10
E01442,21,Male,IT,BI Analyst,Noida,Bachelor's,Full-Time,0,81000,2026-06-20,0.2,3.0,5.0,Yes,143,10.0,1,M089,No,0,18-25,0-2,0-2
E01443,27,Female,Operations,Operations Manager,Bangalore,Master's,Full-Time,7,112000,2023-03-03,3.5,4.0,5.0,No,178,6.0,3,M051,No,0,26-35,6-10,3-5
E01444,30,Female,Finance,Finance Manager,Delhi,Bachelor's,Full-Time,8,114000,2022-12-20,3.7,3.0,4.0,Yes,166,5.0,7,M002,No,0,26-35,6-10,3-5
E01445,32,Male,Marketing,Marketing Manager,Bangalore,Master's,Full-Time,8,97000,2020-06-20,6.2,3.0,5.0,Yes,167,8.0,7,M071,No,0,26-35,6-10,6-10
E01446,26,Female,IT,BI Analyst,Bangalore,Master's,Full-Time,2,100000,2025-03-03,1.5,3.0,3.0,No,137,8.0,6,M112,No,0,26-35,0-2,0-2
E01447,31,Female,Operations,Process Associate,Pune,PhD,Part-Time,13,84000,2020-05-14,6.3,4.0,4.0,No,167,11.0,7,M087,No,0,26-35,11-20,6-10
E01448,26,Female,Marketing,Marketing Executive,Hyderabad,Bachelor's,Full-Time,6,82000,2023-09-02,3.0,4.0,5.0,No,179,11.0,5,M093,No,0,26-35,6-10,3-5
E01449,33,Male,Customer Support,Team Lead,Bangalore,Bachelor's,Full-Time,16,117000,2013-10-08,12.9,4.0,4.0,Yes,135,10.0,2,M035,No,0,26-35,11-20,11-20
E01450,26,Male,Operations,Operations Analyst,Mumbai,Master's,Part-Time,4,46000,2023-09-02,3.0,4.0,4.0,Yes,158,10.0,5,M094,No,0,26-35,3-5,3-5
E01451,28,Male,Finance,Audit Associate,Bangalore,MBA,Full-Time,7,110000,2020-10-08,5.9,3.0,4.0,No,140,4.0,5,M029,No,0,26-35,6-10,6-10
E01452,25,Female,Operations,Operations Executive,Noida,PhD,Full-Time,2,78000,2025-07-27,1.1,3.0,4.0,No,160,6.0,9,M031,No,0,18-25,0-2,0-2
E01453,33,Male,Marketing,Brand Executive,Lucknow,Bachelor's,Full-Time,10,96000,2020-03-02,6.5,4.0,3.0,No,152,9.0,4,M114,No,0,26-35,6-10,6-10
E01454,28,Male,HR,HR Manager,Bangalore,Bachelor's,Full-Time,3,77000,2025-01-25,1.6,3.0,1.0,No,175,9.0,5,M042,No,0,26-35,3-5,0-2
E01455,40,Male,IT,Data Analyst,Mumbai,MBA,Contract,18,130000,2014-01-25,12.6,3.0,3.0,No,171,10.0,5,M066,No,0,36-45,11-20,11-20
E01456,37,Male,Customer Support,Support Analyst,Noida,Bachelor's,Full-Time,13,105000,2020-03-02,6.5,4.0,2.0,No,191,7.0,4,M051,Yes,1,36-45,11-20,6-10
E01457,34,Female,Operations,Operations Manager,Lucknow,Master's,Full-Time,13,134000,2020-03-02,6.5,3.0,2.0,No,167,7.0,1,M079,No,0,26-35,11-20,6-10
E01458,28,Female,Operations,Operations Manager,Delhi,Bachelor's,Full-Time,6,81000,2023-10-08,2.9,3.0,2.0,No,174,11.0,6,M016,Yes,1,26-35,6-10,3-5
E01459,37,Male,Sales,Sales Manager,Bangalore,Bachelor's,Contract,16,98000,2015-01-26,11.6,4.0,3.0,No,158,12.0,3,M008,No,0,36-45,11-20,11-20
E01460,39,Female,Operations,Process Associate,Bangalore,Bachelor's,Part-Time,21,97000,2013-01-25,13.6,4.0,4.0,No,148,7.0,3,M061,No,0,36-45,21+,11-20
E01461,35,Male,Finance,Financial Analyst,Hyderabad,Bachelor's,Full-Time,13,121000,2017-07-27,9.1,4.0,5.0,No,183,5.0,4,M092,No,0,26-35,11-20,6-10
E01462,45,Male,Operations,Operations Executive,Delhi,Master's,Full-Time,25,173000,2008-09-01,18.0,5.0,5.0,Yes,190,6.0,1,M040,No,0,36-45,21+,11-20
E01463,37,Male,IT,BI Analyst,Bangalore,MBA,Full-Time,20,145000,2011-10-08,14.9,3.0,4.0,No,181,12.0,3,M081,No,0,36-45,11-20,11-20
E01464,40,Male,Operations,Operations Executive,Hyderabad,Bachelor's,Full-Time,21,146000,2013-05-15,13.3,4.0,4.0,Yes,170,8.0,3,M057,Yes,1,36-45,21+,11-20
E01465,35,Male,Customer Support,Support Analyst,Bangalore,MBA,Full-Time,16,115000,2013-03-03,13.5,5.0,2.0,No,150,9.0,4,M117,No,0,26-35,11-20,11-20
E01466,39,Female,IT,Software Engineer,Chennai,Bachelor's,Full-Time,16,128000,2016-07-26,10.1,3.0,3.0,No,189,13.0,6,M078,Yes,1,36-45,11-20,11-20
E01467,28,Male,Customer Support,Customer Success Associate,Mumbai,Master's,Full-Time,7,78000,2023-03-03,3.5,4.0,2.0,Yes,178,11.0,5,M085,No,0,26-35,6-10,3-5
E01468,31,Female,Finance,Accountant,Bangalore,Bachelor's,Full-Time,6,84000,2021-07-27,5.1,3.0,4.0,No,204,5.0,8,M050,No,0,26-35,6-10,6-10
E01469,36,Male,Customer Support,Support Executive,Hyderabad,MBA,Full-Time,15,122000,2019-10-08,6.9,4.0,2.0,Yes,147,6.0,4,M027,Yes,1,36-45,11-20,6-10
E01470,36,Male,Marketing,Brand Executive,Delhi,MBA,Part-Time,15,81000,2016-09-01,10.0,4.0,3.0,No,184,10.0,1,M085,No,0,36-45,11-20,6-10
E01471,38,Male,HR,HR Manager,Lucknow,Master's,Full-Time,16,142000,2017-06-20,9.2,3.0,4.0,No,178,10.0,3,M032,No,0,36-45,11-20,6-10
E01472,42,Male,Operations,Process Associate,Hyderabad,MBA,Full-Time,23,169000,2011-09-02,15.0,5.0,3.0,No,162,10.0,4,M080,No,0,36-45,21+,11-20
E01473,24,Male,Customer Support,Customer Success Associate,Mumbai,Master's,Contract,0,30000,2026-06-20,0.2,4.0,5.0,No,193,13.0,6,M028,No,0,18-25,0-2,0-2
E01474,27,Male,Finance,Accountant,Pune,PhD,Full-Time,9,125000,2021-10-08,4.9,4.0,4.0,No,175,7.0,2,M102,No,0,26-35,6-10,3-5
E01475,36,Male,Sales,Sales Executive,Mumbai,Master's,Full-Time,16,141000,2015-11-14,10.8,4.0,4.0,Yes,151,10.0,4,M119,Yes,1,36-45,11-20,11-20
E01476,29,Male,Operations,Process Associate,Noida,MBA,Full-Time,7,96000,2021-05-15,5.3,4.0,4.0,No,166,11.0,2,M029,No,0,26-35,6-10,6-10
E01477,58,Male,Marketing,Marketing Executive,Delhi,Bachelor's,Full-Time,35,209000,2008-09-01,18.0,4.0,3.0,No,151,5.0,2,M049,Yes,1,56+,21+,11-20
E01478,38,Female,Operations,Operations Analyst,Hyderabad,Bachelor's,Full-Time,17,131000,2016-05-14,10.3,4.0,4.0,No,160,8.0,3,M115,No,0,36-45,11-20,11-20
E01479,33,Female,Marketing,Brand Executive,Bangalore,Master's,Full-Time,15,142000,2018-04-08,8.4,4.0,4.0,No,181,9.0,2,M036,No,0,26-35,11-20,6-10
E01480,30,Male,Finance,Finance Manager,Delhi,Bachelor's,Full-Time,8,87000,2020-06-20,6.2,3.0,3.0,Yes,186,5.0,12,M119,Yes,1,26-35,6-10,6-10
E01481,31,Female,Marketing,Brand Executive,Noida,Master's,Full-Time,9,108000,2019-12-20,6.7,4.0,3.0,Yes,172,9.0,5,M024,No,0,26-35,6-10,6-10
E01482,34,Female,IT,Data Analyst,Chennai,Bachelor's,Full-Time,12,136000,2017-01-25,9.6,4.0,3.0,No,154,4.0,1,M085,No,0,26-35,11-20,6-10
E01483,35,Female,HR,HR Analyst,Mumbai,Master's,Full-Time,17,153000,2017-11-13,8.8,3.0,3.0,Yes,175,11.0,7,M039,No,0,26-35,11-20,6-10
E01484,31,Male,IT,IT Support,Mumbai,Bachelor's,Full-Time,8,113000,2022-11-14,3.8,3.0,3.0,No,181,5.0,3,M050,Yes,1,26-35,6-10,3-5
E01485,32,Male,Sales,Account Manager,Chennai,Bachelor's,Full-Time,10,109000,2021-09-01,5.0,3.0,3.0,No,133,6.0,4,M008,Yes,1,26-35,6-10,3-5
E01486,43,Female,Finance,Audit Associate,Lucknow,Bachelor's,Full-Time,25,188000,2013-10-08,12.9,3.0,4.0,No,170,16.0,2,M092,No,0,36-45,21+,11-20
E01487,44,Male,Finance,Audit Associate,Bangalore,PhD,Full-Time,22,196000,2012-01-26,14.6,5.0,3.0,Yes,165,7.0,2,M082,No,0,36-45,21+,11-20
E01488,36,Female,Operations,Operations Analyst,Delhi,Bachelor's,Full-Time,17,128000,2012-05-14,14.3,4.0,3.0,No,185,10.0,7,M083,Yes,1,36-45,11-20,11-20
E01489,25,Female,Finance,Financial Analyst,Delhi,Bachelor's,Full-Time,1,63000,2026-01-25,0.6,3.0,4.0,Yes,175,6.0,1,M019,No,0,18-25,0-2,0-2
E01490,38,Male,Finance,Finance Manager,Noida,Master's,Full-Time,15,138000,2014-03-03,12.5,3.0,4.0,No,177,5.0,0,M038,Yes,1,36-45,11-20,11-20
E01491,45,Male,Sales,Account Manager,Bangalore,Master's,Contract,27,172000,2014-01-25,12.6,4.0,5.0,No,159,4.0,4,M044,No,0,36-45,21+,11-20
E01492,44,Male,Finance,Audit Associate,Mumbai,Bachelor's,Full-Time,20,138000,2010-04-08,16.4,5.0,4.0,Yes,168,8.0,3,M026,No,0,36-45,11-20,11-20
E01493,39,Male,Sales,Sales Manager,Chennai,Bachelor's,Full-Time,17,129000,2017-10-08,8.9,4.0,4.0,Yes,185,6.0,5,M070,No,0,36-45,11-20,6-10
E01494,44,Male,IT,BI Analyst,Bangalore,Bachelor's,Full-Time,23,156000,2008-09-01,18.0,4.0,3.0,Yes,167,7.0,3,M110,No,0,36-45,21+,11-20
E01495,34,Male,Operations,Operations Analyst,Hyderabad,PhD,Full-Time,10,119000,2021-12-20,4.7,4.0,3.0,No,171,8.0,5,M049,No,0,26-35,6-10,3-5
E01496,38,Male,Operations,Operations Manager,Delhi,Bachelor's,Full-Time,15,110000,2014-04-08,12.4,3.0,3.0,No,140,10.0,3,M026,No,0,36-45,11-20,11-20
E01497,29,Male,Operations,Operations Executive,Delhi,Bachelor's,Full-Time,7,86000,2022-12-20,3.7,4.0,3.0,No,167,8.0,5,M092,No,0,26-35,6-10,3-5
E01498,36,Female,Finance,Audit Associate,Delhi,Bachelor's,Full-Time,14,109000,2018-09-01,8.0,3.0,3.0,No,132,8.0,7,M108,No,0,36-45,11-20,6-10
E01499,43,Male,Finance,Accountant,Hyderabad,Bachelor's,Full-Time,24,174000,2011-03-03,15.5,3.0,3.0,No,159,10.0,1,M032,No,0,36-45,21+,11-20
E01500,30,Female,Marketing,Digital Marketing Analyst,Bangalore,MBA,Contract,12,109000,2019-06-21,7.2,3.0,2.0,Yes,169,14.0,5,M034,Yes,1,26-35,11-20,6-10
E01501,28,Female,HR,HR Analyst,Hyderabad,Bachelor's,Full-Time,4,73000,2023-10-08,2.9,3.0,4.0,Yes,182,9.0,2,M045,No,0,26-35,3-5,3-5
