Employee_ID,Age,Gender,Department,Job_Role,City,Education,Employment_Type,Experience_Years,Salary,Joining_Date,Tenure_Years,Performance_Rating,Job_Satisfaction,Overtime,Monthly_Work_Hours,Leave_Days,Absent_Days,Manager_ID,Attrition
E01449,33,Male,Customer Support,Team Lead,Bangalore,Bachelor's,Full-Time,16,117000,2013-10-08,12.9,4.0,4.0,Yes,135,10.0,2,M035,No
E01450,26,Male,Operations,Operations Analyst,Mumbai,Master's,Part-Time,4,46000,2023-09-02,3.0,4.0,4.0,Yes,158,10.0,5,M094,No
E01451,28,Male,Finance,Audit Associate,Bangalore,MBA,Full-Time,7,110000,2020-10-08,5.9,3.0,4.0,No,140,4.0,5,M029,No
E01452,25,Female,Operations,Operations Executive,Noida,PhD,Full-Time,2,78000,2025-07-27,1.1,3.0,4.0,No,160,6.0,9,M031,No
E01453,33,Male,Marketing,Brand Executive,Lucknow,Bachelor's,Full-Time,10,96000,2020-03-02,6.5,4.0,3.0,No,152,9.0,4,M114,No
E01454,28,Male,HR,HR Manager,Bangalore,Bachelor's,Full-Time,3,77000,2025-01-25,1.6,3.0,1.0,No,175,9.0,5,M042,No
E01455,40,Male,IT,Data Analyst,Mumbai,MBA,Contract,18,130000,2014-01-25,12.6,3.0,3.0,No,171,10.0,5,M066,No
E01456,37,Male,Customer Support,Support Analyst,Noida,Bachelor's,Full-Time,13,105000,2020-03-02,6.5,4.0,2.0,No,191,7.0,4,M051,Yes
E01457,34,Female,Operations,Operations Manager,Lucknow,Master's,Full-Time,13,134000,2020-03-02,6.5,3.0,2.0,No,167,7.0,1,M079,No
E01458,28,Female,Operations,Operations Manager,Delhi,Bachelor's,Full-Time,6,81000,2023-10-08,2.9,3.0,2.0,No,174,11.0,6,M016,Yes
E01459,37,Male,Sales,Sales Manager,Bangalore,Bachelor's,Contract,16,98000,2015-01-26,11.6,4.0,3.0,No,158,12.0,3,M008,No
E01460,39,Female,Operations,Process Associate,Bangalore,Bachelor's,Part-Time,21,97000,2013-01-25,13.6,4.0,4.0,No,148,7.0,3,M061,No
E01461,35,Male,Finance,Financial Analyst,Hyderabad,Bachelor's,Full-Time,13,121000,2017-07-27,9.1,4.0,5.0,No,183,5.0,4,M092,No
E01462,45,Male,Operations,Operations Executive,Delhi,Master's,Full-Time,25,173000,2008-09-01,18.0,5.0,5.0,Yes,190,6.0,1,M040,No
E01463,37,Male,IT,BI Analyst,Bangalore,MBA,Full-Time,20,145000,2011-10-08,14.9,3.0,4.0,No,181,12.0,3,M081,No
E01464,40,Male,Operations,Operations Executive,Hyderabad,Bachelor's,Full-Time,21,146000,2013-05-15,13.3,4.0,4.0,Yes,170,8.0,3,M057,Yes
E01465,35,Male,Customer Support,Support Analyst,Bangalore,MBA,Full-Time,16,115000,2013-03-03,13.5,5.0,2.0,No,150,9.0,4,M117,No
E01466,39,Female,IT,Software Engineer,Chennai,Bachelor's,Full-Time,16,128000,2016-07-26,10.1,3.0,3.0,No,189,13.0,6,M078,Yes
E01467,28,Male,Customer Support,Customer Success Associate,Mumbai,Master's,Full-Time,7,78000,2023-03-03,3.5,4.0,2.0,Yes,178,11.0,5,M085,No
E01468,31,Female,Finance,Accountant,Bangalore,Bachelor's,Full-Time,6,84000,2021-07-27,5.1,3.0,4.0,No,204,5.0,8,M050,No
E01469,36,Male,Customer Support,Support Executive,Hyderabad,MBA,Full-Time,15,122000,2019-10-08,6.9,4.0,2.0,Yes,147,6.0,4,M027,Yes
E01470,36,Male,Marketing,Brand Executive,Delhi,MBA,Part-Time,15,81000,2016-09-01,10.0,4.0,3.0,No,184,10.0,1,M085,No
E01471,38,Male,HR,HR Manager,Lucknow,Master's,Full-Time,16,142000,2017-06-20,9.2,3.0,4.0,No,178,10.0,3,M032,No
E01472,42,Male,Operations,Process Associate,Hyderabad,MBA,Full-Time,23,169000,2011-09-02,15.0,5.0,3.0,No,162,10.0,4,M080,No
E01473,24,Male,Customer Support,Customer Success Associate,Mumbai,Master's,Contract,0,30000,2026-06-20,0.2,4.0,5.0,No,193,13.0,6,M028,No
E01474,27,Male,Finance,Accountant,Pune,PhD,Full-Time,9,125000,2021-10-08,4.9,4.0,4.0,No,175,7.0,2,M102,No
E01475,36,Male,Sales,Sales Executive,Mumbai,Master's,Full-Time,16,141000,2015-11-14,10.8,4.0,4.0,Yes,151,10.0,4,M119,Yes
E01476,29,Male,Operations,Process Associate,Noida,MBA,Full-Time,7,96000,2021-05-15,5.3,4.0,4.0,No,166,11.0,2,M029,No
E01477,58,Male,Marketing,Marketing Executive,Delhi,Bachelor's,Full-Time,35,209000,2008-09-01,18.0,4.0,3.0,No,151,5.0,2,M049,Yes
E01478,38,Female,Operations,Operations Analyst,Hyderabad,Bachelor's,Full-Time,17,131000,2016-05-14,10.3,4.0,4.0,No,160,8.0,3,M115,No
E01479,33,Female,Marketing,Brand Executive,Bangalore,Master's,Full-Time,15,142000,2018-04-08,8.4,4.0,4.0,No,181,9.0,2,M036,No
E01480,30,Male,Finance,Finance Manager,Delhi,Bachelor's,Full-Time,8,87000,2020-06-20,6.2,3.0,3.0,Yes,186,5.0,12,M119,Yes
E01481,31,Female,Marketing,Brand Executive,Noida,Master's,Full-Time,9,108000,2019-12-20,6.7,4.0,3.0,Yes,172,9.0,5,M024,No
E01482,34,Female,IT,Data Analyst,Chennai,Bachelor's,Full-Time,12,136000,2017-01-25,9.6,4.0,3.0,No,154,4.0,1,M085,No
E01483,35,Female,HR,HR Analyst,Mumbai,Master's,Full-Time,17,153000,2017-11-13,8.8,3.0,3.0,Yes,175,11.0,7,M039,No
E01484,31,Male,IT,IT Support,Mumbai,Bachelor's,Full-Time,8,113000,2022-11-14,3.8,3.0,3.0,No,181,5.0,3,M050,Yes
E01485,32,Male,Sales,Account Manager,Chennai,Bachelor's,Full-Time,10,109000,2021-09-01,5.0,3.0,3.0,No,133,6.0,4,M008,Yes
E01486,43,Female,Finance,Audit Associate,Lucknow,Bachelor's,Full-Time,25,188000,2013-10-08,12.9,3.0,4.0,No,170,16.0,2,M092,No
E01487,44,Male,Finance,Audit Associate,Bangalore,PhD,Full-Time,22,196000,2012-01-26,14.6,5.0,3.0,Yes,165,7.0,2,M082,No
E01488,36,Female,Operations,Operations Analyst,Delhi,Bachelor's,Full-Time,17,128000,2012-05-14,14.3,4.0,3.0,No,185,10.0,7,M083,Yes
E01489,25,Female,Finance,Financial Analyst,Delhi,Bachelor's,Full-Time,1,63000,2026-01-25,0.6,3.0,4.0,Yes,175,6.0,1,M019,No
E01490,38,Male,Finance,Finance Manager,Noida,Master's,Full-Time,15,138000,2014-03-03,12.5,3.0,4.0,No,177,5.0,0,M038,Yes
E01491,45,Male,Sales,Account Manager,Bangalore,Master's,Contract,27,172000,2014-01-25,12.6,4.0,5.0,No,159,4.0,4,M044,No
E01492,44,Male,Finance,Audit Associate,Mumbai,Bachelor's,Full-Time,20,138000,2010-04-08,16.4,5.0,4.0,Yes,168,8.0,3,M026,No
E01493,39,Male,Sales,Sales Manager,Chennai,Bachelor's,Full-Time,17,129000,2017-10-08,8.9,4.0,4.0,Yes,185,6.0,5,M070,No
E01494,44,Male,IT,BI Analyst,Bangalore,Bachelor's,Full-Time,23,156000,2008-09-01,18.0,4.0,3.0,Yes,167,7.0,3,M110,No
E01495,34,Male,Operations,Operations Analyst,Hyderabad,PhD,Full-Time,10,119000,2021-12-20,4.7,4.0,3.0,No,171,8.0,5,M049,No
E01496,38,Male,Operations,Operations Manager,Delhi,Bachelor's,Full-Time,15,110000,2014-04-08,12.4,3.0,3.0,No,140,10.0,3,M026,No
E01497,29,Male,Operations,Operations Executive,Delhi,Bachelor's,Full-Time,7,86000,2022-12-20,3.7,4.0,3.0,No,167,8.0,5,M092,No
E01498,36,Female,Finance,Audit Associate,Delhi,Bachelor's,Full-Time,14,109000,2018-09-01,8.0,3.0,3.0,No,132,8.0,7,M108,No
E01499,43,Male,Finance,Accountant,Hyderabad,Bachelor's,Full-Time,24,174000,2011-03-03,15.5,3.0,3.0,No,159,10.0,1,M032,No
E01500,30,Female,Marketing,Digital Marketing Analyst,Bangalore,MBA,Contract,12,109000,2019-06-21,7.2,3.0,2.0,Yes,169,14.0,5,M034,Yes
E01501,28,Female,HR,HR Analyst,Hyderabad,Bachelor's,Full-Time,4,73000,2023-10-08,2.9,3.0,4.0,Yes,182,9.0,2,M045,No
E01502,35,Male,Finance,Audit Associate,Chennai,Bachelor's,Part-Time,13,75000,2015-10-08,10.9,3.0,3.0,No,150,11.0,2,M037,No
E01503,32,Female,IT,BI Analyst,Chennai,Bachelor's,Full-Time,12,121000,2018-05-15,8.3,3.0,3.0,Yes,175,6.0,2,M089,No
E01504,39,Male,Sales,Sales Manager,Bangalore,Bachelor's,Full-Time,21,152000,2011-03-03,15.5,3.0,3.0,No,194,6.0,8,M086,No
E01505,31,Female,Finance,Accountant,Bangalore,Bachelor's,Full-Time,11,114000,2021-05-15,5.3,4.0,4.0,Yes,156,14.0,4,M095,No
E01506,46,Male,Finance,Financial Analyst,Mumbai,MBA,Part-Time,25,122000,2009-03-03,17.5,5.0,4.0,No,140,10.0,2,M006,No
E01507,25,Male,Operations,Process Associate,Delhi,MBA,Part-Time,5,68000,2023-06-21,3.2,3.0,3.0,No,173,7.0,6,M031,No
E01508,43,Male,HR,HR Manager,Delhi,MBA,Full-Time,23,161000,2008-09-01,18.0,4.0,5.0,No,147,14.0,5,M065,No
E01509,29,Male,Operations,Process Associate,Pune,MBA,Full-Time,5,88000,2023-09-02,3.0,3.0,4.0,No,153,10.0,5,M104,No
E01510,21,Male,Operations,Process Associate,Bangalore,Master's,Full-Time,0,75000,2026-06-20,0.2,3.0,3.0,No,185,8.0,3,M009,No
E01511,36,Male,Marketing,Marketing Executive,Bangalore,Bachelor's,Full-Time,18,126000,2016-12-20,9.7,3.0,3.0,No,202,9.0,2,M076,No
E01512,32,Male,Operations,Operations Analyst,Delhi,MBA,Full-Time,9,90000,2021-09-01,5.0,3.0,3.0,Yes,150,9.0,5,M021,No
E01513,26,Male,Customer Support,Support Executive,Pune,MBA,Part-Time,4,52000,2024-04-08,2.4,4.0,4.0,No,155,4.0,6,M106,No
E01514,22,Male,IT,Software Engineer,Bangalore,MBA,Full-Time,0,88000,2026-06-20,0.2,3.0,5.0,Yes,160,4.0,4,M067,No
E01515,34,Male,Sales,Sales Executive,Pune,Bachelor's,Full-Time,6,81000,2023-05-15,3.3,4.0,2.0,No,158,8.0,7,M042,No
E01516,41,Male,IT,IT Support,Mumbai,Bachelor's,Full-Time,19,147000,2017-10-08,8.9,4.0,4.0,No,203,10.0,3,M046,No
E01517,38,Male,Operations,Operations Analyst,Noida,MBA,Full-Time,17,135000,2013-05-15,13.3,3.0,4.0,No,158,11.0,3,M005,No
E01518,34,Female,Customer Support,Support Executive,Noida,Master's,Full-Time,11,99000,2021-06-20,5.2,3.0,2.0,No,161,10.0,3,M037,Yes
E01519,37,Male,Sales,Account Manager,Mumbai,PhD,Full-Time,12,137000,2016-12-20,9.7,3.0,3.0,No,197,10.0,8,M077,No
E01520,34,Female,Customer Support,Team Lead,Mumbai,Bachelor's,Part-Time,10,48000,2021-09-01,5.0,3.0,2.0,No,178,7.0,4,M029,Yes
E01521,24,Male,IT,Data Analyst,Delhi,Bachelor's,Full-Time,4,86000,2024-10-08,1.9,3.0,4.0,No,186,6.0,2,M092,No
E01522,24,Female,Customer Support,Team Lead,Mumbai,Bachelor's,Full-Time,7,73000,2021-12-20,4.7,3.0,3.0,No,152,5.0,1,M049,No
E01523,33,Male,Sales,Account Manager,Pune,MBA,Full-Time,14,120000,2017-07-27,9.1,3.0,3.0,No,158,8.0,5,M025,No
E01524,33,Male,IT,Software Engineer,Chennai,Bachelor's,Full-Time,8,113000,2021-06-20,5.2,4.0,3.0,Yes,149,6.0,5,M010,No
E01525,40,Male,Finance,Finance Manager,Pune,Bachelor's,Full-Time,20,147000,2013-01-25,13.6,5.0,5.0,No,182,4.0,3,M098,No
E01526,39,Male,Sales,Account Manager,Chennai,PhD,Full-Time,15,145000,2018-03-03,8.5,5.0,4.0,No,190,11.0,6,M015,No
E01527,38,Male,Sales,Account Manager,Delhi,Bachelor's,Full-Time,15,111000,2015-12-20,10.7,4.0,4.0,Yes,157,8.0,1,M030,No
E01528,32,Male,Sales,Business Development Executive,Bangalore,MBA,Full-Time,9,105000,2020-10-08,5.9,4.0,4.0,No,161,7.0,2,M077,No
E01529,24,Other,Marketing,Digital Marketing Analyst,Chennai,Bachelor's,Full-Time,4,87000,2024-05-14,2.3,4.0,4.0,No,162,10.0,2,M101,No
E01530,37,Male,HR,HR Executive,Delhi,MBA,Full-Time,17,167000,2013-05-15,13.3,4.0,3.0,Yes,140,12.0,5,M059,No
E01531,38,Male,Sales,Account Manager,Pune,Master's,Contract,16,90000,2014-10-08,11.9,3.0,5.0,No,156,12.0,7,M113,No
E01532,21,Female,Operations,Operations Manager,Mumbai,MBA,Full-Time,0,68000,2026-06-20,0.2,3.0,2.0,No,182,9.0,9,M055,Yes
E01533,28,Male,Operations,Operations Analyst,Bangalore,MBA,Contract,7,81000,2021-03-03,5.5,4.0,2.0,No,152,6.0,3,M055,No
E01534,29,Female,Sales,Business Development Executive,Lucknow,Bachelor's,Full-Time,8,90000,2020-03-02,6.5,2.0,1.0,No,170,6.0,3,M069,Yes
E01535,35,Male,Finance,Financial Analyst,Bangalore,Bachelor's,Full-Time,16,143000,2016-01-26,10.6,3.0,1.0,Yes,144,3.0,2,M014,No
E01536,28,Female,IT,Data Engineer,Lucknow,Bachelor's,Part-Time,3,45000,2025-01-25,1.6,4.0,4.0,Yes,165,4.0,4,M074,No
E01537,34,Male,Sales,Account Manager,Lucknow,Master's,Contract,12,96000,2016-11-13,9.8,2.0,3.0,Yes,158,10.0,4,M111,No
E01538,33,Female,Operations,Operations Analyst,Chennai,MBA,Full-Time,8,99000,2022-06-20,4.2,2.0,4.0,Yes,146,16.0,7,M098,No
E01539,33,Female,Sales,Account Manager,Pune,Bachelor's,Full-Time,11,119000,2021-06-20,5.2,3.0,2.0,No,182,5.0,3,M095,No
E01540,29,Male,HR,Recruiter,Hyderabad,Master's,Full-Time,6,88000,2023-03-03,3.5,3.0,4.0,No,183,6.0,1,M056,No
E01541,30,Male,Operations,Process Associate,Noida,Bachelor's,Full-Time,8,88000,2020-10-08,5.9,2.0,3.0,Yes,151,9.0,4,M115,No
E01542,26,Male,IT,IT Support,Mumbai,MBA,Full-Time,2,101000,2025-01-25,1.6,3.0,3.0,No,164,6.0,7,M061,Yes
E01543,37,Female,HR,HR Executive,Delhi,PhD,Full-Time,11,115000,2018-11-14,7.8,4.0,4.0,No,169,4.0,2,M005,No
E01544,38,Male,Sales,Account Manager,Pune,Bachelor's,Full-Time,11,109000,2017-07-27,9.1,3.0,3.0,Yes,135,7.0,5,M006,No
E01545,29,Male,Customer Support,Team Lead,Delhi,Bachelor's,Full-Time,7,65000,2023-04-09,3.4,4.0,5.0,No,143,8.0,6,M013,No
E01546,45,Male,Finance,Audit Associate,Delhi,Bachelor's,Full-Time,22,151000,2016-04-08,10.4,4.0,5.0,No,191,13.0,3,M118,No
E01547,32,Male,Marketing,Marketing Executive,Delhi,Master's,Full-Time,8,109000,2021-03-03,5.5,3.0,3.0,Yes,149,7.0,2,M040,No
E01548,45,Male,HR,HR Executive,Hyderabad,Bachelor's,Contract,26,123000,2008-09-01,18.0,5.0,3.0,No,191,8.0,7,M059,No
E01549,30,Female,IT,Data Analyst,Noida,Bachelor's,Full-Time,6,92000,2022-10-08,3.9,3.0,3.0,No,144,7.0,2,M013,No
E01550,21,Male,Operations,Process Associate,Mumbai,Bachelor's,Contract,3,60000,2025-04-08,1.4,2.0,3.0,Yes,180,5.0,5,M046,Yes
E01551,37,Female,Customer Support,Team Lead,Lucknow,Bachelor's,Full-Time,19,127000,2016-06-20,10.2,3.0,4.0,No,162,6.0,4,M112,Yes
E01552,36,Male,Operations,Operations Analyst,Pune,Master's,Full-Time,9,112000,2021-10-08,4.9,4.0,3.0,No,165,8.0,4,M097,No
E01553,34,Male,Marketing,Digital Marketing Analyst,Chennai,Master's,Full-Time,12,124000,2019-09-02,7.0,3.0,3.0,Yes,201,6.0,6,M101,No
E01554,30,Male,Customer Support,Customer Success Associate,Hyderabad,Bachelor's,Full-Time,7,85000,2023-05-15,3.3,4.0,2.0,No,145,9.0,7,M023,Yes
E01555,34,Male,Sales,Account Manager,Chennai,MBA,Full-Time,5,106000,2022-07-27,4.1,3.0,4.0,Yes,179,7.0,1,M021,No
E01556,30,Female,Sales,Business Development Executive,Bangalore,Master's,Full-Time,4,91000,2024-01-26,2.6,3.0,3.0,No,178,9.0,3,M072,No
E01557,32,Female,Operations,Operations Manager,Chennai,Bachelor's,Part-Time,12,81000,2018-01-25,8.6,4.0,5.0,Yes,228,16.0,3,M034,No
E01558,40,Male,Finance,Finance Manager,Bangalore,Bachelor's,Full-Time,23,173000,2015-09-02,11.0,3.0,2.0,No,149,10.0,2,M053,No
E01559,35,Male,Marketing,Brand Executive,Noida,MBA,Full-Time,15,133000,2019-07-27,7.1,3.0,4.0,No,157,11.0,4,M095,No
E01560,38,Male,Customer Support,Team Lead,Lucknow,PhD,Part-Time,17,99000,2015-01-26,11.6,4.0,2.0,No,183,2.0,5,M031,No
E01561,32,Female,Sales,Sales Manager,Mumbai,Bachelor's,Full-Time,10,106000,2018-09-01,8.0,3.0,2.0,Yes,164,6.0,5,M084,Yes
E01562,32,Female,Sales,Business Development Executive,Mumbai,Bachelor's,Full-Time,14,117000,2017-05-15,9.3,4.0,2.0,No,160,8.0,2,M099,Yes
E01563,26,Female,Marketing,Marketing Executive,Chennai,Bachelor's,Part-Time,9,65000,2019-06-21,7.2,2.0,3.0,Yes,185,6.0,3,M066,No
E01564,31,Male,Sales,Sales Manager,Mumbai,Master's,Full-Time,8,115000,2020-06-20,6.2,4.0,3.0,No,163,10.0,4,M088,No
E01565,21,Male,Marketing,Marketing Manager,Noida,Bachelor's,Full-Time,0,67000,2026-06-20,0.2,2.0,2.0,Yes,152,8.0,3,M075,Yes
E01566,30,Male,Finance,Financial Analyst,Bangalore,Bachelor's,Full-Time,3,97000,2025-01-25,1.6,3.0,3.0,No,181,7.0,5,M068,Yes
E01567,33,Male,Operations,Operations Analyst,Bangalore,Master's,Full-Time,14,136000,2016-09-01,10.0,3.0,4.0,Yes,175,,6,M026,No
E01568,38,Male,IT,Data Engineer,Lucknow,Master's,Full-Time,16,153000,2016-09-01,10.0,5.0,4.0,No,162,5.0,3,M014,No
E01569,32,Male,Operations,Operations Executive,Pune,Bachelor's,Full-Time,10,91000,2020-12-20,5.7,2.0,3.0,No,162,13.0,5,M110,No
E01570,36,Male,Finance,Finance Manager,Noida,Bachelor's,Full-Time,10,108000,2020-06-20,6.2,3.0,5.0,No,152,4.0,6,M106,No
E01571,21,Female,Operations,Operations Analyst,Mumbai,Master's,Full-Time,0,68000,2026-06-20,0.2,2.0,3.0,No,181,11.0,4,M084,No
E01572,34,Female,IT,Data Analyst,Pune,Bachelor's,Full-Time,11,124000,2017-09-01,9.0,5.0,5.0,No,162,12.0,5,M100,No
E01573,22,Male,Operations,Process Associate,Hyderabad,Bachelor's,Full-Time,1,68000,2026-03-03,0.5,3.0,3.0,No,154,14.0,5,M025,No
E01574,26,Male,Marketing,Brand Executive,Hyderabad,MBA,Full-Time,3,89000,2024-12-20,1.7,3.0,2.0,No,145,13.0,4,M103,No
E01575,33,Male,Sales,Sales Executive,Pune,Bachelor's,Full-Time,8,97000,2021-05-15,5.3,4.0,4.0,No,175,11.0,4,M074,Yes
E01576,43,Female,IT,Software Engineer,Hyderabad,Master's,Full-Time,19,167000,2012-10-08,13.9,4.0,3.0,No,159,4.0,4,M099,No
E01577,37,Female,IT,BI Analyst,Delhi,MBA,Full-Time,18,152000,2014-01-25,12.6,4.0,4.0,No,132,6.0,8,M064,No
E01578,34,Female,Operations,Operations Analyst,Mumbai,Bachelor's,Contract,13,103000,2015-12-20,10.7,4.0,4.0,No,146,10.0,5,M069,No
E01579,34,Female,Operations,Operations Analyst,Chennai,Bachelor's,Full-Time,14,98000,2015-11-14,10.8,4.0,2.0,Yes,164,11.0,4,M068,Yes
E01580,29,Male,HR,HR Analyst,Mumbai,Master's,Full-Time,5,103000,2023-04-09,3.4,3.0,,No,164,4.0,1,M113,No
E01581,30,Male,Sales,Business Development Executive,Pune,MBA,Full-Time,1,78000,2026-03-03,0.5,3.0,4.0,No,164,4.0,4,M020,Yes
E01582,37,Male,Finance,Accountant,Mumbai,MBA,Full-Time,14,148000,2017-11-13,8.8,4.0,3.0,No,161,5.0,5,M087,No
E01583,24,Male,Operations,Operations Executive,Pune,Master's,Part-Time,0,45000,2026-06-20,0.2,3.0,3.0,No,141,7.0,3,M043,No
E01584,38,Female,Finance,Audit Associate,Chennai,Bachelor's,Full-Time,17,143000,2013-05-15,13.3,4.0,4.0,No,152,7.0,9,M005,No
E01585,31,Male,Customer Support,Customer Success Associate,Mumbai,Master's,Full-Time,17,137000,2012-06-20,14.2,3.0,3.0,No,189,8.0,8,M093,No
E01586,40,Male,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,20,163000,2012-11-13,13.8,5.0,4.0,No,187,6.0,2,M108,No
E01587,41,Male,Operations,Operations Analyst,Bangalore,Bachelor's,Full-Time,26,164000,2009-06-20,17.2,4.0,4.0,Yes,178,9.0,5,M093,No
E01588,22,Female,Finance,Audit Associate,Hyderabad,Bachelor's,Full-Time,1,82000,2026-03-03,0.5,4.0,4.0,Yes,177,10.0,5,M110,No
E01589,30,Male,Finance,Finance Manager,Noida,Bachelor's,Full-Time,6,83000,2023-10-08,2.9,3.0,3.0,No,184,6.0,2,M032,No
E01590,28,Female,Operations,Operations Manager,Bangalore,MBA,Full-Time,7,99000,2023-01-26,3.6,2.0,3.0,No,148,14.0,7,M086,No
E01591,21,Male,Operations,Process Associate,Chennai,Bachelor's,Full-Time,3,78000,2025-04-08,1.4,4.0,5.0,No,169,8.0,6,M045,No
E01592,27,Male,Customer Support,Customer Success Associate,Delhi,Bachelor's,Part-Time,10,67000,2020-07-26,6.1,4.0,3.0,Yes,148,6.0,4,M043,Yes
E01593,51,Male,IT,Data Engineer,Delhi,Bachelor's,Full-Time,28,194000,2010-04-08,16.4,5.0,5.0,Yes,148,6.0,7,M118,No
E01594,38,Female,IT,IT Support,Lucknow,MBA,Full-Time,17,152000,2014-09-01,12.0,4.0,4.0,No,175,9.0,1,M108,No
E01595,47,Male,Operations,Operations Manager,Delhi,Master's,Part-Time,21,104000,2012-10-08,13.9,4.0,4.0,No,185,12.0,2,M071,No
E01596,40,Female,HR,HR Manager,Delhi,Bachelor's,Full-Time,20,138000,2012-11-13,13.8,3.0,3.0,Yes,165,12.0,4,M097,Yes
E01597,29,Male,Sales,Account Manager,Bangalore,Bachelor's,Full-Time,11,124000,2019-09-02,7.0,3.0,3.0,No,198,7.0,1,M022,No
E01598,31,Male,IT,IT Support,Bangalore,Bachelor's,Full-Time,9,109000,2021-09-01,5.0,2.0,3.0,Yes,172,4.0,6,M041,No
E01599,38,Female,IT,Data Engineer,Mumbai,MBA,Full-Time,14,129000,2015-01-26,11.6,3.0,4.0,Yes,154,8.0,4,M058,No
E01600,37,Male,Customer Support,Team Lead,Bangalore,,Full-Time,16,117000,2018-11-14,7.8,4.0,4.0,Yes,148,9.0,2,M059,Yes
E01601,30,Male,Sales,Business Development Executive,Pune,Master's,Full-Time,9,109000,2019-04-09,7.4,3.0,4.0,No,186,8.0,1,M028,No
E01602,23,Female,Sales,Sales Executive,Delhi,Master's,Full-Time,1,76000,2026-01-25,0.6,4.0,3.0,No,170,11.0,3,M085,No
E01603,57,Male,Sales,Business Development Executive,Hyderabad,Bachelor's,Contract,35,181000,2008-09-01,18.0,4.0,5.0,Yes,180,7.0,5,M055,No
E01604,33,Female,Sales,Sales Manager,Bangalore,MBA,Full-Time,11,111000,2021-04-08,5.4,4.0,4.0,Yes,120,16.0,2,M051,No
E01605,32,Male,IT,Data Engineer,Mumbai,Master's,Full-Time,12,132000,2020-12-20,5.7,4.0,4.0,No,172,8.0,5,M036,Yes
E01606,35,Male,HR,HR Analyst,Pune,Bachelor's,Full-Time,15,113000,2017-05-15,9.3,4.0,4.0,No,159,5.0,4,M068,No
E01607,32,Male,IT,Software Engineer,Lucknow,Bachelor's,Full-Time,8,101000,2020-09-01,6.0,3.0,4.0,Yes,143,9.0,0,M043,No
E01608,35,Female,Marketing,Marketing Executive,Bangalore,Master's,Full-Time,10,129000,2021-01-25,5.6,2.0,2.0,No,167,11.0,8,M006,No
E01609,43,Male,Sales,Account Manager,Noida,MBA,Full-Time,20,148000,2013-03-03,13.5,4.0,2.0,Yes,188,10.0,7,M083,No
E01610,33,Female,HR,Recruiter,Hyderabad,Bachelor's,Full-Time,13,120000,2019-05-15,7.3,3.0,3.0,Yes,209,9.0,2,M051,No
E01611,26,Female,Customer Support,Team Lead,Hyderabad,MBA,Contract,4,67000,2024-04-08,2.4,2.0,4.0,No,172,6.0,6,M053,No
E01612,33,Male,Operations,Operations Executive,Hyderabad,MBA,Full-Time,9,108000,2019-05-15,7.3,3.0,5.0,No,155,8.0,2,M011,No
E01613,31,Male,HR,HR Manager,Bangalore,Bachelor's,Full-Time,10,107000,2018-10-08,7.9,4.0,4.0,No,154,11.0,4,M050,No
E01614,44,Male,Sales,Account Manager,Bangalore,Bachelor's,Contract,21,107000,2012-11-13,13.8,3.0,3.0,No,185,6.0,3,M017,No
E01615,42,Male,Sales,Business Development Executive,Hyderabad,Bachelor's,Full-Time,22,169000,2014-09-01,12.0,4.0,4.0,No,150,9.0,3,M046,No
E01616,35,Male,Operations,Operations Manager,Delhi,Master's,Full-Time,14,143000,2019-04-09,7.4,4.0,3.0,No,179,6.0,3,M082,No
E01617,25,Male,Customer Support,Customer Success Associate,Noida,Bachelor's,Full-Time,2,61000,2024-12-20,1.7,3.0,4.0,Yes,173,6.0,3,M046,No
E01618,25,Other,Operations,Operations Manager,Delhi,Bachelor's,Full-Time,4,97000,2024-07-26,2.1,4.0,4.0,Yes,171,10.0,2,M077,Yes
E01619,34,Female,HR,HR Executive,Bangalore,Bachelor's,Contract,15,92000,2015-01-26,11.6,5.0,5.0,No,140,8.0,2,M041,No
E01620,36,Female,Operations,Process Associate,Pune,Master's,Full-Time,13,125000,2018-11-14,7.8,3.0,4.0,No,162,6.0,2,M051,No
E01621,31,Female,Finance,Accountant,Mumbai,Bachelor's,Full-Time,10,123000,2018-04-08,8.4,3.0,4.0,No,142,6.0,7,M011,No
E01622,31,Male,IT,Data Analyst,Hyderabad,Bachelor's,Full-Time,9,106000,2021-04-08,5.4,4.0,3.0,No,157,8.0,4,M051,No
E01623,30,Female,HR,HR Analyst,Pune,Bachelor's,Full-Time,9,85000,2021-05-15,5.3,4.0,5.0,No,185,5.0,6,M027,No
E01624,34,Female,Customer Support,Team Lead,Noida,Master's,Full-Time,10,88000,2019-09-02,7.0,3.0,4.0,No,190,11.0,1,M049,No
E01625,21,Male,IT,IT Support,Chennai,MBA,Full-Time,0,103000,2026-06-20,0.2,3.0,3.0,No,172,11.0,2,M016,No
E01626,26,Female,Operations,Operations Manager,Pune,Bachelor's,Full-Time,7,83000,2020-10-08,5.9,2.0,2.0,No,158,3.0,6,M050,Yes
E01627,30,Male,Sales,Sales Manager,Pune,MBA,Full-Time,6,98000,2022-04-08,4.4,3.0,3.0,No,197,6.0,3,M015,Yes
E01628,42,Male,HR,HR Analyst,Lucknow,Master's,Full-Time,17,130000,2013-11-13,12.8,3.0,3.0,No,157,8.0,3,M054,No
